"Label","DataElementUId","CoCUid","AccessDatabaseFile","AccessDBTable","Code","AccessDBColumn","AccessColumnDescription ( ","DataSetUid","Tab RMA DHIS2"
"T4:- Suspicion de Fièvre de la Vallée de Rift 0 –  28j, Masculin","ilUzrt0b359","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Fièvre de la Vallée de Rift 0 –  28j, Feminin","ilUzrt0b360","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Fièvre de la Vallée de Rift 29j – 11mois, Masculin","ilUzrt0b361","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Fièvre de la Vallée de Rift 29j – 11mois, Feminin","ilUzrt0b362","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Fièvre de la Vallée de Rift 1– 4 ans, Masculin","ilUzrt0b363","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Fièvre de la Vallée de Rift 1– 4 ans, Feminin","ilUzrt0b364","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Fièvre de la Vallée de Rift 5 – 14 ans, Masculin","ilUzrt0b365","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Fièvre de la Vallée de Rift 5 – 14 ans, Feminin","ilUzrt0b366","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Fièvre de la Vallée de Rift 15 –  24 ans, Masculin","ilUzrt0b367","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Fièvre de la Vallée de Rift 15 –  24 ans, Feminin","ilUzrt0b368","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Fièvre de la Vallée de Rift 25 – 59 ans, Masculin","ilUzrt0b369","o43czi6vmWy",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Fièvre de la Vallée de Rift 25 – 59 ans, Feminin","ilUzrt0b370","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Fièvre de la Vallée de Rift = 60 ans, Masculin","ilUzrt0b371","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Suspicion de Fièvre de la Vallée de Rift = 60 ans, Feminin","ilUzrt0b372","xUki4Ryejao",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de Fievre de la Vallee de Rift? en  Referes CSB Homme","JGfPfuVoYbs","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Suspects de Fievre de la Vallee de Rift? en  Referes CSB Femme","JGfPfuVoYbs","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","SUSPFVR","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques 0 –  28j, Masculin","wcGfob13Mt7","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","AUTFH","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques 0 –  28j, Feminin","wcGfob13Mt8","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","AUTFH","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques 29j – 11mois, Masculin","wcGfob13Mt9","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","AUTFH","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques 29j – 11mois, Feminin","wcGfob13Mt10","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","AUTFH","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques 1– 4 ans, Masculin","wcGfob13Mt11","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","AUTFH","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques 1– 4 ans, Feminin","wcGfob13Mt12","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","AUTFH","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques 5 – 14 ans, Masculin","wcGfob13Mt13","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","AUTFH","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques 5 – 14 ans, Feminin","wcGfob13Mt14","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","AUTFH","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques 15 –  24 ans, Masculin","wcGfob13Mt15","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","AUTFH","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques 15 –  24 ans, Feminin","wcGfob13Mt16","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","AUTFH","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques 25 – 59 ans, Masculin","wcGfob13Mt17","o43czi6vmWy",,"tRM_CSB_Cons_Ext","AUTFH","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques 25 – 59 ans, Feminin","wcGfob13Mt18","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","AUTFH","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques = 60 ans, Masculin","wcGfob13Mt19","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","AUTFH","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Autres Fièvres hémorragiques = 60 ans, Feminin","wcGfob13Mt20","xUki4Ryejao",,"tRM_CSB_Cons_Ext","AUTFH","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres Fievres hemorragiques en  Referes CSB Homme","l3hm6cfs1nA","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","AUTFH","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres Fievres hemorragiques en  Referes CSB Femme","l3hm6cfs1nA","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","AUTFH","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective 0 –  28j, Masculin","qqji28Q8h1g","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","TIAC","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective 0 –  28j, Feminin","qqji28Q8h1g","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","TIAC","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective 29j – 11mois, Masculin","qqji28Q8h1g","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","TIAC","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective 29j – 11mois, Feminin","qqji28Q8h1g","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","TIAC","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective 1– 4 ans, Masculin","qqji28Q8h1g","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","TIAC","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective 1– 4 ans, Feminin","qqji28Q8h1g","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","TIAC","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective 5 – 14 ans, Masculin","qqji28Q8h1g","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","TIAC","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective 5 – 14 ans, Feminin","qqji28Q8h1g","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","TIAC","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective 15 –  24 ans, Masculin","qqji28Q8h1g","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","TIAC","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective 15 –  24 ans, Feminin","qqji28Q8h1g","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","TIAC","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective 25 – 59 ans, Masculin","qqji28Q8h1g","o43czi6vmWy",,"tRM_CSB_Cons_Ext","TIAC","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective 25 – 59 ans, Feminin","qqji28Q8h1g","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","TIAC","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective = 60 ans, Masculin","qqji28Q8h1g","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","TIAC","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Toxi -Infection Alimentaire Collective = 60 ans, Feminin","qqji28Q8h1g","xUki4Ryejao",,"tRM_CSB_Cons_Ext","TIAC","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Toxi -Infection Alimentaire Collective en Referes CSB Homme","UtFmzVPZOka","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","TIAC","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Toxi -Infection Alimentaire Collective en Referes CSB Femme","UtFmzVPZOka","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","TIAC","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins 0 –  28j, Masculin","LLMvd8jdjuf","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","ICAM","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins 0 –  28j, Feminin","LLMvd8jdjuf","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","ICAM","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins 29j – 11mois, Masculin","LLMvd8jdjuf","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","ICAM","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins 29j – 11mois, Feminin","LLMvd8jdjuf","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","ICAM","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins 1– 4 ans, Masculin","LLMvd8jdjuf","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","ICAM","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins 1– 4 ans, Feminin","LLMvd8jdjuf","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","ICAM","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins 5 – 14 ans, Masculin","LLMvd8jdjuf","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","ICAM","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins 5 – 14 ans, Feminin","LLMvd8jdjuf","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","ICAM","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins 15 –  24 ans, Masculin","LLMvd8jdjuf","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","ICAM","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins 15 –  24 ans, Feminin","LLMvd8jdjuf","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","ICAM","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins 25 – 59 ans, Masculin","LLMvd8jdjuf","o43czi6vmWy",,"tRM_CSB_Cons_Ext","ICAM","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins 25 – 59 ans, Feminin","LLMvd8jdjuf","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","ICAM","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins = 60 ans, Masculin","LLMvd8jdjuf","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","ICAM","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Intoxication par consommation d’Animaux Marins = 60 ans, Feminin","LLMvd8jdjuf","xUki4Ryejao",,"tRM_CSB_Cons_Ext","ICAM","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Intoxication Consommation d?Animaux Marins en  Referes CSB Homme","WvmYBWWXH84","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","ICAM","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Intoxication Consommation d?Animaux Marins en  Referes CSB Femme","WvmYBWWXH84","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","ICAM","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud 0 –  28j, Masculin","bl7Dp1OxuzY","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud 0 –  28j, Feminin","bl7Dp1OxuzY","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud 29j – 11mois, Masculin","bl7Dp1OxuzY","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud 29j – 11mois, Feminin","bl7Dp1OxuzY","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud 1– 4 ans, Masculin","bl7Dp1OxuzY","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud 1– 4 ans, Feminin","bl7Dp1OxuzY","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud 5 – 14 ans, Masculin","bl7Dp1OxuzY","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud 5 – 14 ans, Feminin","bl7Dp1OxuzY","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud 15 –  24 ans, Masculin","bl7Dp1OxuzY","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud 15 –  24 ans, Feminin","bl7Dp1OxuzY","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud 25 – 59 ans, Masculin","bl7Dp1OxuzY","o43czi6vmWy",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud 25 – 59 ans, Feminin","bl7Dp1OxuzY","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud = 60 ans, Masculin","bl7Dp1OxuzY","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"T4:- Morsures/griffures par animal à sang chaud = 60 ans, Feminin","bl7Dp1OxuzY","xUki4Ryejao",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Morsures/griffures par animal a sang chaud en  Referes CSB Homme","eJR7oIIumET","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Morsures/griffures par animal a sang chaud en  Referes CSB Femme","eJR7oIIumET","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","MORGRIASC","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB 0 –  28j, Masculin","KmOvLrlL3gr","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","PESTE","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB 0 –  28j, Feminin","KmOvLrlL3gr","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","PESTE","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB 29j – 11mois, Masculin","KmOvLrlL3gr","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","PESTE","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB 29j – 11mois, Feminin","KmOvLrlL3gr","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","PESTE","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB 1– 4 ans, Masculin","KmOvLrlL3gr","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","PESTE","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB 1– 4 ans, Feminin","KmOvLrlL3gr","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","PESTE","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB 5 – 14 ans, Masculin","KmOvLrlL3gr","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","PESTE","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB 5 – 14 ans, Feminin","KmOvLrlL3gr","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","PESTE","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB 15 –  24 ans, Masculin","KmOvLrlL3gr","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","PESTE","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB 15 –  24 ans, Feminin","KmOvLrlL3gr","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","PESTE","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB 25 – 59 ans, Masculin","KmOvLrlL3gr","o43czi6vmWy",,"tRM_CSB_Cons_Ext","PESTE","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB 25 – 59 ans, Feminin","KmOvLrlL3gr","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","PESTE","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB = 60 ans, Masculin","KmOvLrlL3gr","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","PESTE","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  CSB = 60 ans, Feminin","KmOvLrlL3gr","xUki4Ryejao",,"tRM_CSB_Cons_Ext","PESTE","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  Referes CSB Homme","OAlY3DHga9u","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","PESTE","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Peste declaree en  Referes CSB Femme","OAlY3DHga9u","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","PESTE","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB 0 –  28j, Masculin","vfHhoZ1Qiii","HIsTqXVmDdV",,"tRM_CSB_Cons_Ext","AUTEPID","c$_0028j_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB 0 –  28j, Feminin","vfHhoZ1Qiii","TJlRzxBqiqG",,"tRM_CSB_Cons_Ext","AUTEPID","c$_0028j_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB 29j – 11mois, Masculin","vfHhoZ1Qiii","GKRrbxnOIsR",,"tRM_CSB_Cons_Ext","AUTEPID","c$_2911m_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB 29j – 11mois, Feminin","vfHhoZ1Qiii","AbwRHg1G63d",,"tRM_CSB_Cons_Ext","AUTEPID","c$_2911m_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB 1– 4 ans, Masculin","vfHhoZ1Qiii","lwrX7wJqjhW",,"tRM_CSB_Cons_Ext","AUTEPID","c$_0104a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB 1– 4 ans, Feminin","vfHhoZ1Qiii","DSaVQguA6v6",,"tRM_CSB_Cons_Ext","AUTEPID","c$_0104a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB 5 – 14 ans, Masculin","vfHhoZ1Qiii","PKSyh4Sf2Qj",,"tRM_CSB_Cons_Ext","AUTEPID","c$_0514a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB 5 – 14 ans, Feminin","vfHhoZ1Qiii","CT4zoD5VubM",,"tRM_CSB_Cons_Ext","AUTEPID","c$_0514a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB 15 –  24 ans, Masculin","vfHhoZ1Qiii","WzP73hslJ7o",,"tRM_CSB_Cons_Ext","AUTEPID","c$_1524a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB 15 –  24 ans, Feminin","vfHhoZ1Qiii","BI6jaLq1VFQ",,"tRM_CSB_Cons_Ext","AUTEPID","c$_1524a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB 25 – 59 ans, Masculin","vfHhoZ1Qiii","o43czi6vmWy",,"tRM_CSB_Cons_Ext","AUTEPID","c$_2559a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB 25 – 59 ans, Feminin","vfHhoZ1Qiii","Nd7vAyFaB7l",,"tRM_CSB_Cons_Ext","AUTEPID","c$_2559a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB = 60 ans, Masculin","vfHhoZ1Qiii","MjUuIFTQpp4",,"tRM_CSB_Cons_Ext","AUTEPID","c$_6099a_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe/Nouveaux cas de Autres maladies epidemiques en consultation externe en  CSB = 60 ans, Feminin","vfHhoZ1Qiii","xUki4Ryejao",,"tRM_CSB_Cons_Ext","AUTEPID","c$_6099a_F",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe /Nouveaux cas de Autres maladies epidemiques en consultation externe en consultation externe Referes CSB Homme","b3Bujpmlt04","Dth2gBj2kEF",,"tRM_CSB_Cons_Ext","AUTEPID","c$_REF_M",,"GSUZkSLVfZy","Tableau 3"
"Consultation externe /Nouveaux cas de Autres maladies epidemiques en consultation externe en consultation externe Referes CSB Femme","b3Bujpmlt04","sw2ZKOSUaAr",,"tRM_CSB_Cons_Ext","AUTEPID","c$_REF_F",,"GSUZkSLVfZy","Tableau 3"
"Nouveaux cas de traumatismes et violences sexuelles en consultation externe CSB 0 – 14 ans, Homme","Dsrw4yeGpRx","a2JcMsQFi8j",,"tRM_CSB_Violences_traumatismes","VIOLSEX","c$_0014j_M",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences sexuelles en consultation externe CSB 0 – 14 ans, Femme","Dsrw4yeGpRx","gothOshNTKy",,"tRM_CSB_Violences_traumatismes","VIOLSEX","c$_0014j_F",,"GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences sexuelles en consultation externe CSB 10 – 14 ans, Homme","Dsrw4yeGpRx","rnMzZpjAiOz",,"tRM_CSB_Violences_traumatismes","VIOLSEX","c$_1517a_M","Nom ED à rectifier ou combinaison de categorie incorrect","GSUZkSLVfZy","Tableau 4"
"Nouveaux cas de traumatismes et violences sexuelles en consultation externe CSB 15 – 17 ans, Femme","Dsrw4yeGpRx","DMPLpfaNxMr",,"tRM_CSB_Violences_traumatismes","VIOLSEX","c$_1517a_F",,"GSUZkSLVfZy","Tableau 4"
