cAnnee,cCodeNiv,cCodeStru,cPeriode,cTypeRapport,cType,cCode,c$_0028j_M,c$_0028j_F,c$_2911m_M,c$_2911m_F,c$_0104a_M,c$_0104a_F,c$_0514a_M,c$_0514a_F,c$_1524a_M,c$_1524a_F,c$_2559a_M,c$_2559a_F,c$_6099a_M,c$_6099a_F,c$_REF_M,c$_REF_F,c$_Tot_M,c$_Tot_F,c$_Tot_NC
2015,110303,110342007,05,21,60,MAS,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,OEILRNTNC,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,OTITE,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,PALU_S,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,PFA,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,PNEU,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,SUSPGRIP,,,,,,,2,,,,,,,,,,2,,2
2015,110303,110342007,05,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,TETA,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,TROUMENT,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,TXRH,,,,1,3,,2,1,3,1,11,12,,,,,19,15,34
2015,110303,110342007,05,21,60,TXSUSPTUB,,,,,,,,,,,,,,,,,,,
2015,110303,110342007,05,21,60,UG,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,ASTH,,,,,,,1,,3,,1,,,2,,,5,2,7
2015,110311,110343039,05,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,AUTIRA,,,1,,,3,,1,,,,,,,,,1,4,5
2015,110311,110343039,05,21,60,AUTRESNC,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,AVC,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,CARIES,,,,,,1,2,,3,2,,2,,,,,5,5,10
2015,110311,110343039,05,21,60,COQ,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,DEFAUD,,,,,,,,1,,1,1,,,,,,1,2,3
2015,110311,110343039,05,21,60,DEFVISU,,,,,,,,,,2,2,,,,,,2,2,4
2015,110311,110343039,05,21,60,DIAR,,,,,2,1,,2,2,,3,,2,2,,,9,5,14
2015,110311,110343039,05,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,EG,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,EPIL,,,,,,,1,,,,,,1,,,,2,0,2
2015,110311,110343039,05,21,60,HTA,,,,,,,,,,,3,2,1,1,,,4,3,7
2015,110311,110343039,05,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,LMB,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,LPB,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,MAS,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,OBESITE,,,,,,,,,,1,,,,,,,,1,1
2015,110311,110343039,05,21,60,OEILRNTNC,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,OTITE,,,,,1,,,,2,,,,,,,,3,,3
2015,110311,110343039,05,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,PALU_S,,,,,,,,1,,1,,,,,,,0,2,2
2015,110311,110343039,05,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,PFA,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,PNEU,,,,,,,,,,1,,,1,,,,1,1,2
2015,110311,110343039,05,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,SUSPCATA,,,,,,,,,,,,,2,,,,2,,2
2015,110311,110343039,05,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,SUSPGRIP,,,,,,,,,3,2,,1,,,,,3,3,6
2015,110311,110343039,05,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,TETA,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,TROUMENT,,,,,,,,1,,,,,1,,,,1,1,2
2015,110311,110343039,05,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,TXRH,1,,2,4,3,,3,3,6,5,,,,,,,15,12,27
2015,110311,110343039,05,21,60,TXSUSPTUB,,,,,,,,,,,,,,,,,,,
2015,110311,110343039,05,21,60,UG,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,ASTH,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,AUTIRA,,,1,,1,2,4,2,1,5,18,15,3,4,,,28,28,56
2015,110303,110342008,05,21,60,AUTRESNC,,,,,,,3,1,4,4,40,25,14,12,,,61,42,103
2015,110303,110342008,05,21,60,AVC,,,,,,,,,,,,,,,,,,,0
2015,110303,110342008,05,21,60,CARIES,,,,,,,,,1,,2,,,,,,3,0,3
2015,110303,110342008,05,21,60,COQ,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,DEFAUD,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,DEFVISU,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,DIAR,,,,,2,,1,2,2,,8,5,5,3,,,18,10,28
2015,110303,110342008,05,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,EG,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,EPIL,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,HTA,,,,,,,,,,,5,,,,,,5,0,5
2015,110303,110342008,05,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,LMB,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,LPB,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,MAS,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,MFEBTcc,,,,,,,,,,,,,,,,,0,0,0
2015,110303,110342008,05,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,OEILRNTNC,,,,,,,,,,1,3,6,,,,,3,7,10
2015,110303,110342008,05,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,OTITE,,,,,,,1,,,,,1,,,,,1,1,2
2015,110303,110342008,05,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,PALU_S,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,PFA,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,PNEU,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,SUSPGRIP,,,,,,,,,,,,,,,,,0,,
2015,110303,110342008,05,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,TETA,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,TROUMENT,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,TXRH,,,,,2,2,3,2,,1,11,3,1,3,,,17,11,28
2015,110303,110342008,05,21,60,TXSUSPTUB,,,,,,,,,,,,,,,,,,,
2015,110303,110342008,05,21,60,UG,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,ASTH,,,,,,,,,,,,1,,,,,,1,1
2015,110305,110353017,05,21,60,AUTEPID,,,,1,1,2,1,3,,,,2,,1,,,2,9,11
2015,110305,110353017,05,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,AUTIRA,,,1,2,,1,2,3,,,7,3,,,,,10,9,19
2015,110305,110353017,05,21,60,AUTRESNC,,,,3,,,2,7,4,3,5,6,,1,,,11,20,31
2015,110305,110353017,05,21,60,AVC,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,CARIES,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,COQ,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,DEFAUD,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,DEFVISU,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,DIAR,,,,2,1,2,3,1,,1,,3,,,,,4,9,13
2015,110305,110353017,05,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,EG,,,,,,,,,,1,,1,,,,,,2,2
2015,110305,110353017,05,21,60,EPIL,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,HTA,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,LMB,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,LPB,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,MAS,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,OEILRNTNC,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,OTITE,,,,,,1,,,,,,,,,,,,1,1
2015,110305,110353017,05,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,PALU_S,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,PFA,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,PNEU,,,1,,,,,,,,,,,,,,1,0,1
2015,110305,110353017,05,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,SUSPGRIP,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,TETA,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,TROUMENT,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,TXRH,,,2,4,5,3,5,5,2,3,,4,,,,,14,19,33
2015,110305,110353017,05,21,60,TXSUSPTUB,,,,,,,,,,,,,,,,,,,
2015,110305,110353017,05,21,60,UG,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,ASTH,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,AUTIRA,,,,,4,,13,4,2,,,,,,,,19,4,23
2015,110312,110343060,05,21,60,AUTRESNC,,,,,3,1,2,1,2,,,,,,,,7,2,9
2015,110312,110343060,05,21,60,AVC,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,CARIES,,,,,,,,2,,,,,,,,,,2,2
2015,110312,110343060,05,21,60,COQ,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,DEFAUD,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,DEFVISU,,,,,1,,1,,,,,,,,,,2,0,2
2015,110312,110343060,05,21,60,DIAR,,,1,,3,,2,,1,,,,,,,,7,0,7
2015,110312,110343060,05,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,EG,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,EPIL,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,HTA,,,,,,,,,,1,1,,,,,,1,1,2
2015,110312,110343060,05,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,INSUFPOND,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,LMB,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,LPB,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,MAS,,,1,,,,,,,,,,,,1,,1,,1
2015,110312,110343060,05,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,OEILRNTNC,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,OEILRT,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,OTITE,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,PALU_S,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,PFA,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,PNEU,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,RETCROIS,,,,,,,1,,1,,,,,,,,2,,2
2015,110312,110343060,05,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,SUSPGRIP,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,TETA,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,TROUMENT,,,,,,,,,,,1,,,,1,,1,,1
2015,110312,110343060,05,21,60,TUBCONF,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,TXRH,,,,,,2,,6,4,2,,,,,,,4,10,14
2015,110312,110343060,05,21,60,TXSUSPTUB,,,,,,,,,,,,,,,,,,,
2015,110312,110343060,05,21,60,UG,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,ASTH,,,,,,1,,,2,2,4,4,,2,,1,6,9,15
2015,110305,110342016,05,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,AUTIRA,,,,,1,5,37,52,16,25,6,23,1,2,,1,61,107,168
2015,110305,110342016,05,21,60,AUTRESNC,,,1,3,8,1,50,56,34,42,25,53,11,12,2,0,129,167,296
2015,110305,110342016,05,21,60,AVC,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,CARIES,,,,,,,13,11,18,9,2,6,,1,,,33,27,60
2015,110305,110342016,05,21,60,COQ,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,DEFAUD,,,,,,,,,,,,2,1,,,,1,2,3
2015,110305,110342016,05,21,60,DEFVISU,,,,,,,,2,1,2,,,,,,,1,4,5
2015,110305,110342016,05,21,60,DIAR,,,3,5,23,18,19,13,9,3,3,8,1,2,,,58,49,107
2015,110305,110342016,05,21,60,DIPHT,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,EG,,,,,,,,,,2,1,6,,,,,1,8,9
2015,110305,110342016,05,21,60,EPIL,,,,,,,1,,1,,,2,,,,,2,2,4
2015,110305,110342016,05,21,60,HTA,,,,,,,,,,1,3,6,8,14,,,11,21,32
2015,110305,110342016,05,21,60,HYDROC,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,ICAM,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,INFVIH,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,INSUFPOND,,,,,,1,,,,,,,,,,,,1,1
2015,110305,110342016,05,21,60,LESKCCOL,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,LMB,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,LMBDEG2,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,LPB,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,LPBDEG2,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,LYMPH,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,MAS,,,,1,1,,,,,,,,,,1,1,1,1,2
2015,110305,110342016,05,21,60,MFEBTcc,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,MORGRIASC,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,OBESITE,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,OEILRNTNC,,,,,,,3,8,5,2,1,3,,1,,,9,14,23
2015,110305,110342016,05,21,60,OEILRT,,,,,,,1,,2,,,,,,1,,3,0,3
2015,110305,110342016,05,21,60,OTITE,,,,,1,2,2,4,,1,,,,,,,3,7,10
2015,110305,110342016,05,21,60,PALU_FE,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,PALU_G,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,PALU_S,,,,,,,,,,,2,,,,,,2,,2
2015,110305,110342016,05,21,60,PESTE,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,PFA,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,PNEU,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,RETCROIS,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,SGDANG,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,SUSPARBO,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,SUSPCATA,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,SUSPDIAB,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,SUSPDREPA,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,SUSPFVR,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,SUSPGRIP,,,2,,2,8,11,13,9,3,11,10,2,5,,,37,39,76
2015,110305,110342016,05,21,60,SUSPMENING,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,SUSPROUG,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,TETA,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,TIAC,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,TROUMENT,,,,,,,,,,,,,,,,,,,
2015,110305,110342016,05,21,60,TUBCONF,,,,,,,,,3,1,1,2,,,,,4,3,7
2015,110305,110342016,05,21,60,TXRH,,,16,16,25,28,52,63,22,34,10,35,1,3,,,126,179,305
2015,110305,110342016,05,21,60,TXSUSPTUB,,,,,,,2,1,7,1,6,8,3,1,,,18,11,29
2015,110305,110342016,05,21,60,UG,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,05,21,60,ANEMGRAV,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,05,21,60,ANEMIE,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,05,21,60,ASTH,,,,,,,,,,,1,,1,,,,2,0,2
2015,110312,110342042,05,21,60,AUTEPID,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,05,21,60,AUTFH,,,,,,,,,,,,,,,,,,,
2015,110312,110342042,05,21,60,AUTIRA,,,,,1,,2,,2,1,2,1,,,,,7,2,9
